Data Set 1:Time(s),Data Set 1:Position Y(m),Data Set 1:Velocity Y(m/s),Data Set 1:Acceleration Y(m/s²),Data Set 2:Time(s),Data Set 2:Position Y(m),Data Set 2:Velocity Y(m/s),Data Set 2:Acceleration Y(m/s²),Data Set 3:Time(s),Data Set 3:Position Y(m),Data Set 3:Velocity Y(m/s),Data Set 3:Acceleration Y(m/s²),Data Set 4:Time(s),Data Set 4:Position Y(m),Data Set 4:Velocity Y(m/s),Data Set 4:Acceleration Y(m/s²)
3.7000000000000002,-0.02009442204143852,0.098702265596431193,0.60542604236010222,3.7000000000000002,-0.025975714786909521,0.032333496751056789,0.87593532551765929,3.7000000000000002,0.021564744994975626,0.013443921408098606,-0.83457306497318084,3.7000000000000002,0.017153774038888514,0.059391532623623004,-0.73920337264873304
3.7400000000000002,-0.015438397764228284,0.12116555266806688,0.41480493216371883,3.7400000000000002,-0.024015284492634237,0.062795059703704581,0.76792072074265094,3.7400000000000002,0.021074636490084231,-0.024165041072087237,-0.82169158214342097,3.7400000000000002,0.018869151012040675,0.025356271847461736,-0.71710400424095211
3.7799999999999998,-0.010047210729680955,0.13341825267869192,0.18471224326209015,3.7799999999999998,-0.021074637188576162,0.093426804717940889,0.6651058947962748,3.7799999999999998,0.01935925951693207,-0.055647654032024423,-0.71592233168449348,3.7799999999999998,0.018869151012040675,-0.0017017533537000546,-0.60199867046905853
3.8199999999999998,-0.0044109703740105033,0.1351200112064059,-0.026944640854644986,3.8199999999999998,-0.016418612911365926,0.11980413728451826,0.47732104413614546,3.8199999999999998,0.01641861314419657,-0.081344284020209087,-0.59478997397412414,3.8199999999999998,0.018379044369794428,-0.020250971040998905,-0.53747365020598548
3.8599999999999999,0.00098021572921425104,0.12950418911512104,-0.19097570646094472,3.8599999999999999,-0.011027426808141172,0.13375860172446755,0.23316525458641046,3.8599999999999999,0.012742804014123976,-0.10278650798783114,-0.47413021710792452,3.8599999999999999,0.017398829222656786,-0.041182673238735208,-0.55638218945216356
3.8999999999999999,0.0061263480456545949,0.11827255042994179,-0.30998093055210374,3.8999999999999999,-0.0053911859868094325,0.13750248088197412,0.0072088475721074699,3.8999999999999999,0.0080867792712524533,-0.12014449263612421,-0.32617130441563269,3.8999999999999999,0.015193342813290656,-0.06466700983259617,-0.58521754313623309
3.9399999999999999,0.01053731853608042,0.10380756155225555,-0.40865953058438159,3.9399999999999999,0.00024505396140739322,0.13256736371355757,-0.17147629427603553,3.9399999999999999,0.0029406471876427531,-0.13086560082026866,-0.1258595702780976,3.9399999999999999,0.012252696440555155,-0.08917239966750562,-0.58202670134275925
3.98,0.014458180987276137,0.086619755731792356,-0.53061923249459408,3.98,0.0053911862196400762,0.12184625694418312,-0.29733584585896256,3.98,-0.002695593168027699,-0.13205683579953018,0.11900527933454173,3.98,0.0080867792712524533,-0.11367779289786221,-0.50816543899813982
4.0199999999999996,0.01764388254377991,0.063816127173292353,-0.69606848284573797,4.0199999999999996,0.010047210962511599,0.10840232834097085,-0.41090492885938329,4.0199999999999996,-0.008086779504083097,-0.12048484156063487,0.34673428863131422,4.0199999999999996,0.0029406471876427531,-0.13222701204035267,-0.35926114619935096
4.0599999999999996,0.020094421342946589,0.028589625273727725,-0.79793796015301355,4.0599999999999996,0.014213127666153014,0.089853109117636179,-0.54149169242054807,4.0599999999999996,-0.012497749528847635,-0.10227597603160477,0.52329220181244496,4.0599999999999996,-0.002695593168027699,-0.14413935698232516,-0.14334990995803429
4.0999999999999996,0.019849368021823466,-0.0056158207977811446,-0.76378452727842572,4.0999999999999996,0.017398829222656786,0.066028417333857004,-0.68448714363299157,4.0999999999999996,-0.016418612911365926,-0.078451288896354068,0.67751447395382158,4.0999999999999996,-0.0088219413300976157,-0.14703235259124378,0.169703664119253
4.1399999999999997,0.01935925951693207,-0.033524743695225949,-0.68992321381683397,4.1399999999999997,0.019849368021823466,0.033354552902488219,-0.77572052159217575,4.1399999999999997,-0.019114205031655729,-0.046117790690105777,0.7692205985851025,4.1399999999999997,-0.014948289259336889,-0.13426912482827888,0.56359096078391124
4.1799999999999997,0.017153774038888514,-0.059902071047367271,-0.62669791810144881,4.1799999999999997,0.020094421342946589,-0.00034036218292183309,-0.75775733224827935,4.1799999999999997,-0.02009442204143852,-0.013443939517148654,0.76803891524944723,4.1799999999999997,-0.020339475362561643,-0.10057420925780501,0.90158002657753145
4.2199999999999998,0.014458180987276137,-0.083046048166579498,-0.57718134715365788,4.2199999999999998,0.019604312838055193,-0.029100152379315736,-0.68685048102642876,4.2199999999999998,-0.02009442204143852,0.017017632490023953,0.71344075026731557,4.2199999999999998,-0.023525175987742841,-0.053095014300197314,1.0061675272290909
4.2599999999999998,0.01053731853608042,-0.10619002815575278,-0.52163773677229985,4.2599999999999998,0.01764388254377991,-0.054456422609897907,-0.62646158747515923,4.2599999999999998,-0.018624098389409482,0.044245850424178744,0.63355239052287649,4.2599999999999998,-0.02426033781375736,-0.011912346558852318,0.8972074419382533
4.2999999999999998,0.0058812942588701844,-0.12644101447626263,-0.42012286299992607,4.2999999999999998,0.015193342813290656,-0.077770581952386675,-0.59597171317071929,4.2999999999999998,-0.016418612911365926,0.067389835344834406,0.55342762873997131,4.2999999999999998,-0.024015284492634237,0.018208868439412763,0.77394783074626439
4.3399999999999999,0.00024505396140739322,-0.14141653438046975,-0.26696415065044304,4.3399999999999999,0.011517534614540637,-0.10261632693679218,-0.55177316473845184,4.3399999999999999,-0.013232911354862154,0.089172403911814122,0.45510344203469127,4.3399999999999999,-0.022790014161728323,0.046458142524999003,0.72277673827983568
4.3799999999999999,-0.0056362402392551303,-0.14958499786088283,-0.05188015255740025,4.3799999999999999,0.0068615098716691136,-0.12388837264249246,-0.45439447221949042,4.3799999999999999,-0.0090669946512207389,0.10499879568265484,0.32487127838729357,4.3799999999999999,-0.020339475362561643,0.074877591557904188,0.69559574563350379
4.4199999999999999,-0.012007641955278814,-0.14822358866189853,0.24604664138588481,4.4199999999999999,0.0014703235938213766,-0.14073582941717974,-0.30206297022816136,4.4199999999999999,-0.0046560246264562011,0.11520937490179968,0.18483040110839719,4.4199999999999999,-0.016908719553612173,0.10465844768785033,0.60069874569218085
4.46,-0.017888936563394964,-0.1330778931231987,0.6203164512493291,4.46,-0.0046560246264562011,-0.14975517296988969,-0.090406127375540393,4.46,0.00024505396140739322,0.12099537254673315,0.015717701326475871,4.46,-0.011762587702833116,0.12797259801623609,0.37911500205581489
4.5,-0.023280122666619718,-0.099723323364742003,0.99328621405938911,4.5,-0.010782372555695474,-0.1497551672299676,0.18743032260766804,4.5,0.0053911862196400762,0.11691114078631563,-0.16178565354853186,4.5,-0.0061263478128239512,0.13665159195726206,0.10919650158928217
4.54,-0.026710876612924039,-0.04577742656692859,1.1561353949780151,4.54,-0.016908719553612173,-0.13852353525483813,0.55768198027506433,4.54,0.0098021567100659013,0.10636021054071727,-0.30194476205086823,4.54,-0.00049010780639946461,0.13477965581437767,-0.12113242698915962
4.5800000000000001,-0.026710876612924039,0.0039140538622935567,1.0393754919670828,4.5800000000000001,-0.022544960840605199,-0.10772162220544278,0.95984181036979754,4.5800000000000001,0.013968073413707316,0.092405756287108509,-0.43312241758277675,4.5800000000000001,0.0049010786460712552,0.12473925429124684,-0.29792678420270885
4.6200000000000001,-0.025730661465786397,0.038630023805631498,0.8599813195304028,4.6200000000000001,-0.026465823291800916,-0.054116069158125203,1.1580263312512027,4.6200000000000001,0.017398829222656786,0.072154768470985134,-0.57233621070994423,4.6200000000000001,0.0095571033889427781,0.11061461385300685,-0.45782167119425604
4.6600000000000001,-0.023525175987742841,0.068751234276634057,0.74452143199317733,4.6600000000000001,-0.026710876612924039,-0.0028929944771031516,1.0534387007720818,4.6600000000000001,0.019849368021823466,0.047479190268657233,-0.72230408348354602,4.6600000000000001,0.013968073413707316,0.089512744307285078,-0.63118876172621186
4.7000000000000002,-0.020339475362561643,0.098532089032232664,0.62055276632438217,4.7000000000000002,-0.025975714786909521,0.032163320833610141,0.86943555058417965,4.7000000000000002,0.021564744994975626,0.013443921408098594,-0.83469124297433595,4.7000000000000002,0.017153774038888514,0.057859949366603408,-0.73530353212710642
4.7400000000000002,-0.015438397764228284,0.12218660623249071,0.41445037070697649,4.7400000000000002,-0.024015284492634237,0.062284531951364491,0.75976645617898753,4.7400000000000002,0.021074636490084231,-0.024165041072087137,-0.82169158214341598,4.7400000000000002,0.018624097690917552,0.025186094636511447,-0.70197730452985585
4.7800000000000002,-0.010047210729680955,0.13239719135324562,0.185184982798585,4.7800000000000002,-0.021074637188576162,0.091895221460920995,0.66931301393601028,4.7800000000000002,0.01935925951693207,-0.055647654032024187,-0.71544961959003472,4.7800000000000002,0.018869151012040675,-0.00068070172953108878,-0.60091148855092313
4.8200000000000003,-0.0046560246264562011,0.13529018712385235,-0.0055543785066096947,4.8200000000000003,-0.016663666232489049,0.11963396092242966,0.49561494552669655,4.8200000000000003,0.01641861314419657,-0.081344284020209004,-0.59289912596683669,4.8200000000000003,0.018379044369794428,-0.02127203818721074,-0.52771209234771954
4.8600000000000003,0.00098021572921425104,0.13103577819290663,-0.15729496778846971,4.8600000000000003,-0.011027426808141172,0.13477965589522165,0.25046649179672825,4.8600000000000003,0.012742804014123976,-0.10278650798783111,-0.47176665835358023,4.8600000000000003,0.017153774038888514,-0.041012497321288581,-0.49755305432578617
4.9000000000000004,0.0061263480456545949,0.11997431400232006,-0.2284617802177776,4.9000000000000004,-0.0053911859868094325,0.13692387966633141,0.075728461996294252,4.9000000000000004,0.0080867792712524533,-0.11946378722010791,-0.35446313049086875,4.9000000000000004,0.015193342813290656,-0.061059263728869405,-0.47578467874026648
4.9400000000000004,0.01053731853608042,0.10942337911627763,-0.2231792235155198,4.9400000000000004,0,0.13597088933844728,0.0058025217342985366,4.9400000000000004,0.0029406471876427531,-0.13018489593782243,-0.26081888091415889,4.9400000000000004,0.012252696440555155,-0.080323228192153415,-0.43162163031714273
4.9800000000000004,0.014458180987276137,0.10244614742178874,-0.19995724411543284,4.9800000000000004,0.0053911862196400762,0.13512000781095887,-0.017679440830244548,4.9800000000000004,-0.002695593168027699,-0.1368217745847585,-0.20255713404625517,4.9800000000000004,0.0080867792712524533,-0.094277694329826287,-0.38682039451453326
